plan_id,utility_score
l_p3-o_p2,0.21768334462363123
l_p2-o_p2,0.3913224084672254
l_p1-o_p2,1.2495494044038817
l_p2-o_p1,1.3472357445752952
l_p3-o_p1,1.630781773238156
l_p1-o_p1,2.0037206853202982
