plan_id,utility_score
n-c_p2-o_p1-l_p2,10.760680449396666
n-c_p2-o_p1-l_p3,10.840914959367506
n-c_p2-o_p1-l_p1,11.395898408831057
n-c_p1-o_p1-l_p2,17.655698859660284
n-c_p1-o_p1-l_p3,17.678070724709002
n-c_p1-o_p1-l_p1,18.223210321716923
n-c_p2-o_p2-l_p2,31.126274273666557
n-c_p2-o_p2-l_p3,31.35878457721878
n-c_p2-o_p2-l_p1,32.96398669535779
n-c_p1-o_p2-l_p2,51.07075967764293
n-c_p1-o_p2-l_p3,51.13616458341177
n-c_p1-o_p2-l_p1,52.71279552003322
