plan_id,utility_score
o_p1-l_p2,0.04650531271886899
o_p1-l_p3,0.21808553355768634
o_p2-l_p2,0.3659972684586144
o_p1-l_p1,0.8402931388363188
o_p2-l_p3,0.8466856282855919
o_p2-l_p1,2.592003005180377
