plan_id,utility_score
o_p1-l_p3,0.1794779726528394
o_p2-l_p3,0.5167143750088021
o_p1-l_p2,0.7607944635768938
o_p1-l_p1,2.0373914781667466
o_p2-l_p2,2.194028158523868
o_p2-l_p1,5.870342252944926
