plan_id,utility_score
o_p1-l_p2,0.009054493920025773
o_p2-l_p2,0.011880935025133094
o_p1-l_p3,0.24451790248489913
o_p2-l_p3,0.27855275421667586
o_p1-l_p1,6.9857222543399144
o_p2-l_p1,9.13591324083999
