plan_id,utility_score
o_p1-c_p2-l_p3,11.765643480723867
o_p1-c_p2-l_p2,12.338058889798683
o_p2-c_p2-l_p3,13.591849088059295
o_p1-c_p2-l_p1,13.644017188077083
o_p2-c_p2-l_p2,14.313753019836023
o_p2-c_p2-l_p1,15.960767435096805
o_p1-c_p1-l_p3,18.534149175133113
o_p1-c_p1-l_p2,19.10656458420793
o_p1-c_p1-l_p1,20.412522882486332
o_p2-c_p1-l_p3,22.127976515070202
o_p2-c_p1-l_p2,22.849880446846928
o_p2-c_p1-l_p1,24.496894862107716
