plan_id,utility_score
o_p2-l_p2,0.24467015383072607
o_p2-l_p3,0.8783996449690739
o_p1-l_p2,1.1039732086103973
o_p1-l_p3,1.3145013958443073
o_p1-l_p1,1.820638113670553
o_p2-l_p1,2.3466655806304315
